C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11
0.106935926,0.030955489,0.305125675,0.000719277,0.156878384,0.174579224,0.00987683,0.014964282,0.0373806,0.004971533,0.157612781
0.163078127,0.050593193,0.111528099,0.000845461,0.066816166,0.429175732,0.014626049,0.024808437,0.06163367,0.00622917,0.070665895
0.156700971,0.051772144,0.124842097,0.000935912,0.076543022,0.404830214,0.013512157,0.024739889,0.061677096,0.006692242,0.077754256
0.273500111,0.066464677,0.107163033,0.000903286,0.073297869,0.295683719,0.013280739,0.015876997,0.069507967,0.007232126,0.077089477
0.105216278,0.262366606,0.048942179,0.006993833,0.043142,0.087747308,0.058523334,0.043833688,0.110517333,0.188157113,0.044560327
0.223316104,0.054934482,0.162617175,0.000943261,0.110287465,0.226367233,0.013558625,0.01682852,0.067922312,0.00726119,0.115963632
0.141405401,0.478788362,0.039562553,0.001711948,0.032066434,0.107321891,0.025733074,0.022255867,0.097059896,0.020363335,0.03373124
0.126987029,0.480120744,0.039070916,0.001861857,0.031332873,0.114168616,0.027127775,0.028964151,0.095849299,0.021846351,0.032670388
0.533292154,0.086755346,0.037608385,0.000619492,0.02794536,0.117029031,0.011577052,0.010570075,0.138150787,0.005964515,0.030487803
0.848329239,0.01813294,0.0127214,0.000146335,0.008668631,0.069089678,0.00271692,0.00288355,0.026487881,0.001311379,0.009512046
0.375432657,0.0395406,0.115062494,0.000572764,0.069239379,0.232421443,0.009773701,0.010802272,0.064472435,0.004499794,0.078182461
0.657636204,0.038368985,0.032889307,0.00034659,0.022367018,0.15685062,0.0061253,0.006628141,0.051364418,0.00308697,0.024336447
0.465379265,0.143185788,0.032817818,0.000646357,0.024318685,0.138209446,0.011956269,0.011220501,0.139657313,0.006444153,0.026164403
0.313230205,0.224677743,0.046501556,0.001180639,0.037021083,0.122298381,0.019882697,0.016527489,0.165917042,0.013032695,0.03973047
0.026806025,0.044293294,0.01575432,0.005649827,0.01443408,0.023239915,0.026215508,0.017056513,0.030344619,0.781354379,0.014851519
0.104797455,0.591954135,0.025666529,0.001260529,0.020578909,0.074645309,0.021481305,0.020212742,0.100155677,0.017613836,0.021633574
0.45448845,0.113311065,0.047356764,0.000799683,0.035282467,0.166778391,0.012431689,0.01377862,0.110369351,0.007753247,0.037650273
0.113515682,0.466826944,0.038879084,0.00284675,0.032577854,0.089782101,0.033867051,0.033550119,0.1023826,0.051931708,0.033840106
0.130729102,0.427023574,0.044843276,0.002837959,0.037851993,0.098365783,0.03510226,0.030610584,0.107558373,0.045676718,0.039400378
0.12524287,0.493314292,0.038069425,0.002132868,0.031657122,0.089873532,0.028562915,0.025533403,0.09981849,0.032680452,0.033114631
0.041456755,0.071707965,0.024424413,0.00823667,0.022243498,0.037005741,0.035262773,0.026610106,0.04309237,0.667166509,0.0227932
0.068012799,0.085803949,0.052670172,0.228983118,0.050359445,0.063970512,0.074339397,0.058605223,0.073189182,0.192983976,0.051082226
0.104858727,0.030835409,0.309715541,0.000709459,0.158552201,0.173265106,0.009472953,0.014807592,0.038513731,0.004863442,0.154405839
0.149191884,0.054792235,0.053958693,0.000615742,0.034945578,0.600442321,0.009609674,0.01556796,0.039483641,0.005043483,0.036348787
0.145961002,0.186708619,0.074141499,0.002688017,0.056618672,0.250944268,0.031179477,0.09124791,0.080054398,0.023313259,0.057142879
0.097857194,0.175717773,0.0584557,0.01402042,0.051025646,0.102616534,0.07197352,0.114953949,0.094569232,0.167003232,0.051806799
0.118607838,0.195845951,0.065772863,0.00500967,0.053542103,0.154697017,0.044671159,0.172220343,0.090066195,0.045646652,0.053920208
0.253203454,0.095246213,0.048444149,0.000745315,0.033466684,0.430195494,0.012391877,0.016723925,0.067923241,0.006581914,0.035077734
0.170794627,0.138198188,0.067405672,0.001502269,0.048200232,0.360653625,0.022833538,0.046469401,0.081885558,0.01251542,0.04954147
0.228485562,0.157376177,0.060831783,0.001294315,0.04425348,0.302580313,0.022452,0.028015361,0.096594219,0.011715586,0.046401204
0.196281957,0.039484162,0.165128531,0.000667785,0.089989029,0.337007217,0.010010463,0.014494727,0.047749786,0.005059614,0.094126729
0.154451504,0.035652712,0.112314232,0.000588298,0.062034967,0.501407881,0.00876363,0.015864851,0.040734755,0.004476692,0.063710478
0.305281558,0.04623961,0.036087582,0.000409661,0.02352537,0.491996836,0.006954234,0.010362159,0.050584937,0.00356492,0.024993133
0.08132688,0.017361447,0.030679036,0.000223713,0.017951281,0.804971754,0.00368501,0.005876362,0.017324953,0.00178123,0.018818333
0.138049096,0.039045068,0.027309695,0.000337745,0.017883069,0.713714568,0.00539365,0.008758154,0.02789266,0.002926074,0.018690221
0.142321812,0.284125169,0.058906841,0.002914664,0.046219074,0.187046951,0.034545172,0.075361765,0.091690798,0.029806557,0.047061197
0.115403549,0.400765462,0.045246963,0.003575133,0.037149331,0.113928691,0.044775411,0.05324875,0.097432431,0.050132884,0.038341395
0.122028561,0.483409028,0.035772225,0.00194801,0.0287937,0.097019002,0.03987716,0.031068618,0.103475626,0.026080518,0.030527553
0.335548079,0.047065736,0.067832574,0.00053975,0.0427966,0.384334731,0.009273332,0.010857233,0.050740103,0.004431201,0.046580661
0.240398003,0.043286957,0.160127396,0.000697845,0.09290558,0.275679549,0.01129333,0.013512697,0.054012733,0.00533339,0.10275252
0.285322046,0.042025866,0.107687547,0.000594248,0.063558889,0.351170113,0.00987431,0.012191138,0.053024142,0.004639357,0.069912344
0.217642007,0.036639516,0.081516136,0.000490053,0.047657485,0.500906382,0.007809777,0.010651108,0.042062791,0.003815494,0.050809251
0.171942997,0.045982513,0.082751643,0.000627232,0.05083072,0.522944902,0.00913233,0.014836214,0.043351885,0.004864789,0.052734774
0.191234018,0.240409992,0.055222357,0.001488448,0.040960307,0.276883311,0.019963381,0.035630449,0.081839391,0.014238348,0.042129999
0.123912109,0.316377403,0.055006278,0.00401724,0.044696703,0.142157315,0.042388941,0.084675591,0.095742781,0.04529382,0.045731818
0.326931145,0.054043053,0.096094501,0.000688149,0.061782547,0.30481338,0.011378184,0.012809385,0.058453201,0.005630652,0.067375802
0.32438506,0.133224909,0.063152177,0.001033771,0.046427189,0.256608808,0.015398762,0.018168612,0.082970122,0.009644511,0.048986078
0.263977944,0.176755955,0.044346077,0.000931911,0.031667222,0.306824626,0.016659783,0.022227064,0.094346512,0.008798174,0.033464732
0.12348161,0.510145487,0.036490855,0.001650976,0.028987148,0.115180185,0.023821403,0.026794636,0.084040738,0.01921184,0.030195123
0.088736001,0.156403149,0.054531696,0.018312949,0.048718145,0.08849734,0.070085303,0.078367896,0.087087098,0.259765617,0.049494806
0.076559657,0.099402331,0.059821015,0.150805881,0.05608297,0.076991066,0.079219006,0.086053782,0.077591831,0.180905648,0.056566814
0.078644247,0.105299567,0.059471882,0.118949566,0.055531483,0.078267752,0.081120094,0.082904806,0.080848401,0.20284344,0.056118761
0.003815238,0.004540319,0.003179668,0.959316563,0.003059528,0.003723081,0.004133567,0.003706795,0.003974653,0.007464122,0.003086465
0.131772875,0.033393046,0.279363213,0.000745685,0.150533333,0.159742566,0.011741953,0.015530459,0.045326306,0.00532306,0.166527503
0.497979468,0.069236219,0.050728415,0.000632188,0.035217221,0.19956122,0.012319604,0.012150374,0.077671789,0.005696193,0.03880731
0.282173772,0.099483219,0.102322042,0.00139466,0.076981876,0.187540524,0.027716415,0.022925372,0.100725846,0.01202871,0.086707563
0.311576597,0.060973984,0.127385541,0.000961469,0.091343857,0.166229085,0.019086312,0.015423671,0.091219729,0.00775348,0.108046275
0.154741304,0.034611948,0.236262924,0.000747272,0.165774684,0.113938223,0.012549207,0.011835566,0.057321554,0.005435746,0.206781571
0.304788729,0.047886371,0.14730612,0.000802285,0.100696148,0.16331242,0.014240288,0.01345094,0.08270437,0.006329142,0.118483188
0.239241107,0.052213007,0.166017301,0.000948769,0.115771665,0.170076238,0.018343399,0.015342319,0.077833286,0.007255675,0.136957236
0.213437335,0.319627889,0.048976106,0.001565259,0.038484598,0.146044265,0.033360918,0.02336449,0.116266685,0.017661311,0.041211145
0.156156095,0.279081306,0.053149992,0.003068874,0.045408003,0.100609964,0.077561116,0.029584693,0.164558559,0.041885366,0.048936032
0.248477555,0.058689656,0.132794398,0.001128705,0.100605917,0.147432507,0.022437724,0.01826789,0.145931483,0.00870916,0.115525003
0.15983203,0.17765186,0.050093521,0.002162544,0.040913076,0.106720755,0.058370883,0.032826226,0.304408002,0.023199276,0.043821828
0.328471971,0.07210254,0.059152358,0.000840741,0.04238053,0.171945392,0.018172798,0.016768908,0.236515348,0.007106951,0.046542463
0.159213546,0.306071613,0.035233104,0.001515336,0.029208691,0.078068349,0.035840546,0.017794121,0.286223496,0.019369771,0.031461427
0.300305599,0.078337192,0.044578031,0.000781946,0.033934278,0.104846662,0.019653629,0.012714902,0.359977088,0.007189587,0.037681087
0.121312676,0.073139258,0.034183239,0.001009465,0.028479114,0.060483592,0.025572711,0.012883652,0.602194841,0.009564514,0.031176939
0.136143901,0.099443024,0.043574132,0.001544881,0.036748034,0.075375809,0.038293012,0.019116817,0.49487118,0.015086508,0.039802701
0.16164769,0.09138341,0.042965696,0.001108761,0.034357532,0.084289527,0.034004502,0.016355081,0.486040044,0.009922266,0.037925492
0.080866446,0.089351712,0.069419195,0.161956742,0.067628716,0.077025342,0.098394366,0.075626304,0.088860068,0.122282163,0.068588947
0.089074028,0.139561454,0.055520722,0.015264653,0.049606994,0.086465847,0.117248697,0.081788835,0.090421935,0.224192187,0.050854648
0.167990085,0.098652956,0.102267502,0.0020406,0.073867622,0.238000894,0.046244241,0.076298626,0.100909448,0.015840354,0.077887672
0.135234386,0.096319077,0.102986673,0.003620718,0.089330416,0.124991761,0.150921502,0.049942327,0.125713755,0.025744682,0.095194703
0.250614087,0.061431211,0.122858631,0.0011797,0.102444944,0.117518754,0.02369305,0.016051953,0.174965551,0.009391806,0.119850314
0.14566444,0.037665337,0.210234607,0.000902693,0.175574958,0.1021322,0.016214231,0.012980391,0.074932137,0.006448215,0.217250791
0.128513777,0.036505497,0.223280255,0.00090873,0.180016755,0.100146782,0.016428709,0.013756828,0.058762375,0.006422329,0.235257962
0.165526842,0.080256769,0.121706828,0.002194309,0.103088796,0.124426319,0.094475215,0.030403658,0.142989169,0.015988819,0.118943274
0.014395556,0.004776745,0.155149423,0.000161445,0.276844537,0.014445859,0.002402264,0.002565839,0.008227713,0.000994401,0.520036219
0.132320537,0.037368695,0.225782861,0.000960353,0.168467236,0.106442099,0.019823832,0.015993872,0.072797306,0.00655548,0.213487728
0.105177826,0.084280017,0.084097795,0.005863988,0.079282777,0.089154109,0.245724518,0.048858777,0.137766501,0.035499323,0.084294369
0.129909096,0.047782958,0.187841949,0.001484638,0.166791339,0.106407873,0.034940616,0.022121312,0.096118924,0.009804088,0.196797207
0.12015707,0.090332705,0.08204795,0.004036423,0.074326395,0.095570441,0.20851328,0.042489884,0.173695816,0.028789397,0.080040639
0.093273503,0.078566089,0.079317507,0.006374241,0.074500389,0.083749902,0.309060864,0.05227888,0.10765739,0.036289134,0.078932102
0.205708032,0.065305853,0.132847951,0.001430006,0.10456674,0.129827247,0.044846185,0.022446375,0.156414511,0.010701576,0.125905523
0.119334091,0.09402343,0.066086331,0.003300689,0.058858891,0.083507694,0.230686512,0.034371061,0.218868426,0.02608233,0.064880543
0.158411924,0.107007802,0.0529576,0.001743739,0.044996023,0.081174522,0.068184178,0.020535145,0.398178931,0.016762702,0.050047434
0.129564107,0.119808974,0.056782012,0.002891041,0.050172803,0.08038264,0.202396593,0.026587505,0.248118151,0.028185756,0.055110418
0.090460153,0.102769438,0.069990244,0.046927862,0.067549193,0.080525191,0.147953459,0.066135204,0.111173209,0.147030917,0.069485131
0.148521533,0.097920312,0.1053877,0.003139097,0.091062993,0.126161008,0.132045987,0.041629435,0.131345732,0.023782263,0.09900394
0.166487443,0.096049909,0.101981631,0.002478668,0.087062292,0.120778444,0.126185371,0.03144595,0.149781367,0.019460484,0.09828844
0.204441289,0.073670779,0.126036132,0.001569245,0.09475236,0.153822172,0.051857828,0.029150676,0.141286347,0.011708442,0.111704729
0.125555267,0.099911725,0.067493081,0.002697006,0.05726014,0.096305072,0.285283383,0.034930207,0.145676123,0.021791501,0.063096493
0.020430246,0.021809138,0.013379807,0.001327184,0.012034198,0.017518106,0.855485984,0.010578594,0.024783441,0.00980167,0.012851631
0.028759717,0.032522088,0.016352514,0.00134773,0.014393877,0.023557127,0.807350962,0.01236274,0.035893925,0.011996589,0.015462733
0.025673775,0.027906211,0.016969392,0.00190244,0.015408066,0.021836968,0.81528342,0.013430046,0.031136533,0.014025703,0.016427446
0.046979947,0.050172616,0.032886256,0.004628722,0.030481781,0.039906121,0.647546456,0.025905566,0.058366602,0.03075221,0.032373722
